"UID_fes2","fes2_EE22_Q01A","fes2_EE22_Q01B","fes2_EE22_Q02A","fes2_EE22_Q02B","fes2_EE22_Q03_A_P","fes2_EE22_Q03_B_P","fes2_EE22_Q05_1","fes2_EE22_Q05_2","fes2_EE22_Q05_3","fes2_EE22_Q05_4","fes2_EE22_Q05_5","fes2_EE22_Q08_1","fes2_EE22_Q08_2","fes2_EE22_Q08_3","fes2_EE22_Q08_4","fes2_EE22_Q08_5","fes2_EE22_Q08_6","fes2_EE22_Q08_7","fes2_EE22_Q03_A_N","fes2_EE22_Q03_B_N","fes2_EE22_Q04","fes2_EE22_Q06","fes2_EE22_Q07","fes2_EE22_Q09","fes2_EE22_Q10G","fes2_EE22_Q10A","fes2_EE22_Q10J","fes2_EE22_Q10E","fes2_EE22_Q10B","fes2_EE22_Q10D","fes2_EE22_Q10H","fes2_EE22_Q10L","fes2_EE22_Q10K","fes2_EE22_Q10C","fes2_EE22_Q11A","fes2_EE22_Q11B","fes2_EE22_Q11C","fes2_EE22_Q11D","fes2_EE22_Q11E","fes2_EE22_Q11G","fes2_EE22_Q11H","fes2_EE22_Q11J","fes2_EE22_Q11L","fes2_EE22_Q11K","fes2_EE22_Q12","fes2_EE22_Q15","fes2_EE22_Q16","fes2_EE22_Q17","fes2_EE22_Q18_1","fes2_EE22_Q18_2","fes2_EE22_Q18_3","fes2_EE22_Q18_4","fes2_EE22_Q18_5","fes2_EE22_Q18_6","fes2_EE22_Q18_7","fes2_EE22_Q18_8","fes2_EE22_Q19","fes2_ccl_q01","fes2_FL_53_DO","cal_AGE","cal_DIPL","cal_SEXE","cal_TUU","cal_ZEAT","PDSPLT_INIT1","PDSPLT_INIT2","POIDS_INIT","cal_AGE1","cal_AGE2","cal_NAT","cal_DIPL2","POIDS_fes2","PDSPLT2_fes2","PDSPLT1_fes2","panel","eayy_a1","eayy_a2a_rec","eayy_a2a_rec2","eayy_a3_rec","eayy_a3b_rec","eayy_a3c_rec","eayy_a3d","eayy_a3e_rec","eayy_a4","eayy_a5","eayy_a5c_rec","eayy_b1","eayy_b1_rev","eayy_b1_sc","eayy_b1_sccjt","eayy_b10a","eayy_b10aa","eayy_b10acjt","eayy_b11","eayy_b11cjt","eayy_b18_rec","eayy_b18c","eayy_b18ccjt","eayy_b18cjt_rec","eayy_b1a","eayy_b1acjt","eayy_b1b","eayy_b1bcjt","eayy_b1cjt","eayy_b1cjt_rev","eayy_b2_11a_rec","eayy_b2_11acjt_rec","eayy_b2_rec","eayy_b25","eayy_b25_rec","eayy_b25cjt_rec","eayy_b2cjt_rec","eayy_b4_rec","eayy_b4cjt_rec","eayy_b5","eayy_b5_rec","eayy_b5a","eayy_b5a_rec","eayy_b5acjt","eayy_b5c","eayy_b5c_rec","eayy_b5ccjt","eayy_b5d_rec","eayy_b6a_12a_rec","eayy_b6a_rec","eayy_b6b_12b_rec","eayy_b6b_rec","eayy_b7b_rec","eayy_b8_rec","eayy_b8cjt_rec","eayy_c1_rec","eayy_c1jeu","eayy_c8","eayy_c8a_rec","eayy_c8b_rec","eayy_d1","eayy_d1_rec","eayy_d2","eayy_d2_rev","eayy_d3","eayy_d4_rec","eayy_d5_rec","eayy_d6","eayy_d7_1","eayy_d7_10","eayy_d7_2","eayy_d7_3","eayy_d7_4","eayy_d7_5","eayy_d7_6","eayy_d7_7","eayy_d7_8","eayy_d7_9","eayy_d7_rev_1","eayy_d7_rev_10","eayy_d7_rev_11","eayy_d7_rev_2","eayy_d7_rev_3","eayy_d7_rev_4","eayy_d7_rev_5","eayy_d7_rev_6","eayy_d7_rev_7","eayy_d7_rev_8","eayy_d7_rev_9","eayy_e1a_rec","eayy_e1b_rec","eayy_e1c_rec","eayy_e1d_rec","eayy_e1e_rec","eayy_e1f","eayy_e1f1_rec","eayy_e1f2_rec","eayy_e1g_rec","eayy_e1h_rec","eayy_e1i_rec","eayy_e1j_rec","eayy_e2a_rec","eayy_e2auc","eayy_e2auc_source","eayy_e3a","eayy_e3b","eayy_e3c","eayy_e3d","eayy_e3e","eayy_e4","eayy_e5","eayy_e6","eayy_f1_rec","eayy_f1_rev","eayy_f1a1","eayy_f3","eayy_f3_rev","eayy_f4","eayy_f6_rec","eayy_f6a","eayy_f7","eayy_f7_1","eayy_f7_10","eayy_f7_11","eayy_f7_12","eayy_f7_13","eayy_f7_14","eayy_f7_15","eayy_f7_2","eayy_f7_3","eayy_f7_4","eayy_f7_5","eayy_f7_6","eayy_f7_8","eayy_f7_9","eayy_f7bis_1","eayy_f7bis_10","eayy_f7bis_11","eayy_f7bis_12","eayy_f7bis_13","eayy_f7bis_14","eayy_f7bis_2","eayy_f7bis_3","eayy_f7bis_4","eayy_f7bis_5","eayy_f7bis_6","eayy_f7bis_7","eayy_f7bis_8","eayy_f7bis_9","eayy_f8","eayy_f9","eayy_g1","eayy_g1_1","eayy_g1_2","eayy_g10","eayy_g2","eayy_g3a","eayy_g3b","eayy_g3c","eayy_g3d","eayy_g4","eayy_g5","eayy_g6_1","eayy_g6_2","eayy_g6_3","eayy_g6_4","eayy_h_c11","eayy_h_teo1","eayy_h1a","eayy_h4","eayy_i1","eayy_i13a","eayy_i13b","eayy_i2","eayy_i8","eayy_j1","eayy_k3","eayy_pcs18","eayy_pcs6","eayy_pcs6cjt","eayy_typmen5","VAGUE"
480,12,4,14,4,8,8,3,5,5,5,5,2,3,3,3,4,2,3,6666,6666,3,3,2,6,0,0,0,0,0,0,10,0,0,0,3,5,8,0,10,9,6,2,1,2,4,4,9999,3,1,1,2,1,2,2,1,1,2,6,1,6,4,2,1,2,1.79769313486232e+308,1.429421648,1.433661342,6,6,1,1,1.539122762,1.703251845,1.79769313486232e+308,2,2,14,15,1,1,6666,2,6666,4,9999,6666,6,5,6666,6666,6666,6666,6666,1,6666,1,1,6666,6666,2,6666,2,6666,6,6666,2,6666,4,6666,2,6666,4,6666,6666,6666,6666,6666,2,6666,6666,3,6666,6666,6666,6666,7,4,11,6666,6666,1,1,1,2,1,1,1,6666,6666,1,5,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,9999,9999,9999,1,9999,2,9999,9999,9999,9999,9999,9999,6666,3,3,1,1,9999,9999,9999,2,3,1,3,5,3,2,3,3,2,5,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,2,4,2,2,9999,6666,2,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,2,1,3,8,3,3,51,5,6666,1,2022
1556,16,5,10,5,11,11,2,4,5,5,5,2,3,2,2,3,1,3,6666,6666,1,3,1,10,1,1,8,0,0,5,2,4,0,0,4,8,10,2,10,6,8,5,2,3,4,3,1,5,2,1,2,2,2,2,2,1,3,5,1,5,2,2,0,5,1.79769313486232e+308,0.934198836,1.073905883,5,5,1,3,0.840930166,0.595849358,1.79769313486232e+308,2,2,12,12,1,1,6666,2,6666,4,1,6,1,5,6666,2,6666,6666,6666,1,9999,9,3,3,9,2,2,2,2,6,5,5,6666,9,6666,2,6666,9,6666,6666,6666,6666,6666,2,6666,6666,4,6666,6666,10,6666,6666,6666,10,4,6666,2,1,2,6666,6666,1,1,6666,6666,1,4,3,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,9,5,1,3,3,3,3,3,2,2,3,2,6,2,2,3,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,2,3,2,2,9999,6666,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,3,3,3,3,5,56,5,6666,3,2022
84,5,4,4,5,3,3,5,5,5,5,5,3,3,3,3,4,2,3,6666,6666,3,3,2,10,6,0,0,7,2,0,4,0,0,10,2,5,10,0,9,7,7,0,3,2,3,1,4,5,2,1,2,1,1,1,1,1,2,9,1,5,3,1,1,5,1.79769313486232e+308,0.54136373,0.321875476,5,5,1,2,0.257638856,0.385734518,1.79769313486232e+308,2,1,11,12,1,1,6666,2,6666,5,3,6666,6,5,6666,6666,6666,6666,6666,1,6666,6,2,6666,6666,2,6666,2,6666,6666,6666,4,6666,5,6666,1,6666,6666,6666,6666,6666,6666,6666,1,6666,6666,6666,6666,6666,2,2,6666,6666,1,4,6666,1,1,1,2,1,1,1,6666,6666,1,3,5,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,6666,8,3,1,1,1,2,1,2,5,3,1,8,6,2,4,3,1,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,1,6666,6666,6666,6666,6666,6666,6666,1,6,2,2,9999,6666,3,1,1,2,1,1,2,2,2,1,2,1,2,1,1,2,3,4,3,10,3,2,48,4,6666,1,2022
45,10,1,12,1,2,2,4,4,4,4,4,2,2,2,1,4,1,2,6666,6666,2,2,2,10,0,0,0,0,9,0,4,0,0,0,1,6,10,8,10,10,10,5,5,1,2,1,1,3,2,1,2,1,1,1,1,1,2,9,1,5,4,1,0,8,1.79769313486232e+308,1.073699283,1.042716917,5,5,1,2,1.278633432,0.809617517,1.79769313486232e+308,2,1,12,13,1,1,6666,2,6666,4,1,7,6,5,6666,2,6666,6666,6666,1,9999,6,2,1,5,2,2,2,2,6,5,1,6666,9,6666,6666,6666,9,2,6666,6666,6666,6666,1,6666,6666,6666,6666,6666,6666,6666,6666,6666,1,6666,6666,1,1,1,2,1,1,1,6666,6666,2,7,5,5,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,9999,9999,9999,1,9999,2,9999,9999,9999,9999,1,9999,6666,10,3,1,2,1,2,2,1,4,1,1,9,4,2,2,4,1,6,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,9999,6666,6666,6666,6666,6666,6666,6666,6666,2,3,1,3,3,6666,2,2,1,1,1,2,2,1,2,2,2,1,2,1,1,2,2,1,2,6,2,2,20,2,6666,1,2022
1664,4,14,4,1,3,2,4,4,4,4,4,3,3,3,3,4,4,4,6666,6666,2,2,1,10,4,0,6,5,8,0,7,0,0,6,0,8,7,0,7,7,9,1,0,0,3,1,4,5,2,2,1,1,1,1,2,1,2,7,1,4,2,1,6,7,1.79769313486232e+308,0.59082199,0.590051184,4,4,1,3,0.607348632,0.407022048,1.79769313486232e+308,2,1,9,10,1,1,6666,2,6666,4,1,6,8,8,6666,2,2,6666,6666,1,6666,9,3,4,10,2,6666,2,1,1,1,1,4,9,6666,6666,2,5,2,6666,6666,6666,6666,1,1,6666,6666,6666,6666,6666,6666,6666,6666,11,6666,4,5,4,2,6666,6666,1,3,4,6666,2,7,2,3,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,13,8,1,1,1,1,2,1,2,1,1,1,7,4,2,3,3,1,7,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,5,6666,6666,6666,6666,6666,6666,6666,6666,2,7,2,2,2,6666,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,3,2,8,2,1,20,2,4,4,2022
805,8,1,8,1,13,13,5,4,5,5,5,2,2,2,1,3,1,2,6666,6666,3,3,9999,6,0,0,0,0,0,0,0,0,10,0,5,8,10,2,10,8,8,3,0,2,4,4,1,5,2,1,2,1,1,1,1,1,3,5,1,6,2,2,0,7,1.79769313486232e+308,0.443917642,0.612257761,5,5,1,4,0.408447587,0.227827655,1.79769313486232e+308,2,2,12,12,1,1,6666,2,6666,7,3,6666,3,5,6666,6666,6666,6666,6666,1,6666,1,1,6666,6666,2,6666,2,6666,6666,6666,1,6666,6,2,6666,6666,6666,1,6666,6666,1,2,2,6666,6,6,6666,6666,6666,6,6666,6666,11,6666,6666,1,1,1,2,1,3,3,4,2,1,4,5,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,6666,2,3,1,2,1,2,2,2,3,3,1,3,7,4,5,3,2,4,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,6666,6666,6666,6666,6666,6666,1,6666,6666,6666,6666,6666,6666,1,7,1,1,1,6666,4,1,1,1,1,1,2,2,2,1,2,2,1,2,2,2,6,5,3,1,1,1,61,6,6666,1,2022
1468,1,2,2,1,12,12,4,4,4,4,4,1,3,3,1,4,1,3,6666,6666,2,4,1,10,1,0,0,0,0,0,0,0,0,0,5,7,8,0,10,5,8,3,2,3,4,2,1,4,1,2,1,1,2,2,2,2,3,8,1,4,1,1,8,1,1.79769313486232e+308,1.261169523,1.403727633,4,4,1,3,0.915214666,1.010695571,1.79769313486232e+308,2,1,10,10,1,1,6666,2,6666,1,3,6666,3,4,6666,6666,2,6666,6666,1,6666,11,5,6666,6666,2,6666,2,6666,6666,6666,4,6666,5,6666,1,6666,6666,6666,6666,6666,6666,6666,1,6666,6666,6666,6666,6666,6,5,6666,6666,8,4,6666,1,1,1,1,1,3,3,4,2,2,2,4,2,2,2,1,2,1,1,2,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,6666,3,3,1,2,2,2,2,2,2,3,1,1,4,1,2,1,5,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,2,1,3,1,1,4,5,1,1,1,1,1,1,1,2,2,2,1,4,1,1,4,6,5,4,5,5,5,36,3,6666,1,2022
303,1,2,8,6,6666,6666,5,1,5,5,5,3,3,3,3,4,3,3,5,7,1,2,1,10,0,2,10,0,10,7,1,8,8,0,5,8,10,3,10,10,9,3,0,0,2,1,4,4,2,2,2,1,1,1,2,1,2,9,2,6,1,2,1,8,1.79769313486232e+308,0.315392709,0.141494147,5,5,1,4,0.06204001,0.223581722,1.79769313486232e+308,2,2,13,14,1,1,6666,2,6666,7,3,6666,6,5,6666,6666,6666,6666,6666,1,6666,11,5,6666,6666,2,6666,2,6666,6666,6666,2,6666,1,6666,2,6666,6666,6666,6666,6666,6666,6666,1,6666,6666,6666,6666,6666,6666,6666,9,6,11,6666,6666,1,1,1,1,1,1,1,6666,6666,1,8,5,5,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,9999,9999,9999,1,9999,2,9999,9999,9999,9999,9999,9999,6666,9,3,1,1,1,9999,9999,2,4,3,1,6,6,2,1,2,1,5,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,6666,6666,1,6666,6666,6666,1,6666,6666,6666,6666,6666,6666,1,5,2,2,9999,2,5,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,1,2,2,3,3,2,32,3,6666,1,2022
329,5,9999,5,9999,6666,6666,4,4,5,4,5,3,3,3,3,3,4,3,10,10,9999,3,9999,10,1,2,9999,5,9999,2,5,2,3,9999,3,5,8,2,10,9,7,3,1,2,3,1,4,3,1,1,2,1,2,1,1,1,2,7,2,5,1,1,6,7,1.79769313486232e+308,0.840326726,0.408940526,5,5,1,3,0.235163073,0.414687019,1.79769313486232e+308,2,1,12,13,1,1,6666,2,6666,4,1,7,6,5,6666,2,6666,6666,6666,1,1,10,4,1,5,2,2,2,2,1,5,3,1,4,6666,2,6666,6,6666,1,6666,6666,6666,1,6666,6666,6666,6666,6666,6,6666,6666,6,11,4,6666,2,1,1,3,1,1,1,6666,6666,1,5,5,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,9999,9999,9999,1,9999,2,9999,9999,9999,9999,9999,9999,12,10,1,1,1,1,1,1,1,5,3,2,9,5,3,4,3,1,7,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,1,1,6666,1,6666,6666,1,5,1,2,1,6666,3,3,2,2,2,1,2,2,1,2,2,2,1,2,1,1,4,1,3,7,2,1,32,3,5,3,2022
513,1,10,2,5,12,12,5,5,5,5,5,2,2,1,2,4,2,4,6666,6666,2,3,1,10,0,3,0,0,4,0,4,3,0,0,3,8,8,0,10,10,6,2,2,2,3,1,4,4,2,1,1,2,2,1,1,1,2,8,1,3,1,2,8,1,1.79769313486232e+308,1.081011036,0.848184532,3,3,1,4,0.700204083,1.145071472,1.79769313486232e+308,2,2,8,9,1,1,6666,2,6666,2,1,4,1,1,6666,2,6666,6666,6666,6666,6666,10,4,4,10,6666,6666,1,1,1,1,2,2,4,1,2,1,4,6666,6666,1,1,1,1,1,6666,6666,6666,4,6666,6666,9,6,6,6666,6666,4,3,2,6666,6666,1,2,6666,6666,1,6,3,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,12,7,1,1,1,2,1,1,2,3,1,1,6,3,2,2,3,1,5,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,1,6666,6666,6666,1,7,1,1,1,6666,4,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,3,2,3,6,2,5,32,3,3,4,2022
1030,1,2,5,12,2,2,4,4,4,4,4,2,2,2,3,4,1,3,6666,6666,1,3,1,10,0,0,0,0,10,0,9,0,0,0,0,7,10,0,10,6,9,0,0,0,2,1,4,4,2,1,2,2,2,1,1,1,2,10,1,4,1,2,0,8,1.79769313486232e+308,0.564163608,0.318513444,3,3,1,2,0.183100216,0.747407213,1.79769313486232e+308,2,2,9,9,1,1,6666,2,6666,1,2,3,1,1,6666,2,6666,6666,6666,6666,6666,10,4,2,6,6666,6666,1,1,6666,1,6,4,6,2,2,2,6666,6666,6666,1,1,1,1,1,6666,6666,6666,5,3,6,6666,6666,10,6666,3,1,1,2,6666,6666,2,2,6666,6666,1,5,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,6666,8,3,1,2,1,1,2,2,5,1,2,7,4,2,3,3,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,2,5,2,1,1,6666,2,1,1,1,1,1,2,2,2,1,2,1,2,1,1,1,1,2,3,8,3,5,56,5,6,1,2022
1767,5,12,5,12,5,12,4,4,4,4,5,2,3,3,1,2,1,2,6666,6666,4,3,4,1,4,0,0,6,0,1,0,0,0,5,1,4,7,3,10,8,7,0,5,2,4,2,1,2,2,1,2,1,2,1,1,1,2,5,1,4,3,1,0,7,1.79769313486232e+308,0.865242173,0.738906271,3,3,1,2,0.660615644,0.838044579,1.79769313486232e+308,2,1,9,9,1,1,6666,2,6666,4,1,6,1,1,6666,2,6666,6666,6666,6666,6666,1,1,2,7,6666,6666,1,1,1,1,2,6,2,1,1,2,6,6666,6666,1,1,1,1,1,6666,6666,6666,5,6666,6666,7,4,1,6666,6666,4,2,2,6666,6666,1,2,6666,9996,1,6,5,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,11,5,1,2,2,1,2,2,2,3,1,2,6,4,2,3,3,1,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,2,2,1,9996,9996,9996,1,1,1,1,9996,1,2,2,2,1,2,1,3,1,1,3,9996,9996,4,8,2,3,48,4,5,4,2022
1783,10,5,10,5,2,2,5,4,5,5,5,3,3,3,3,3,3,3,6666,6666,4,2,1,10,0,0,0,0,9,0,7,0,0,3,2,6,10,0,10,10,8,1,0,1,2,1,1,2,2,1,2,1,1,1,1,1,2,6,1,5,1,1,6,9,1.79769313486232e+308,0.498775699,0.362126213,4,4,1,4,0.229474333,0.512241725,1.79769313486232e+308,2,1,11,12,1,3,6666,2,6666,4,1,9999,1,1,6666,2,6666,6666,6666,6666,6666,11,5,4,10,6666,6666,1,1,1,1,4,4,5,2,2,2,5,6666,6666,1,1,1,1,1,6666,6666,6666,4,6,5,6666,6666,11,3,1,3,2,2,6666,6666,1,1,6666,6666,1,6,5,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,11,6,1,1,1,1,1,2,2,5,1,1,9,6,3,4,4,3,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,1,6666,6666,6666,6666,6666,6666,6666,1,6,1,1,1,4,3,2,1,2,2,1,1,2,1,1,1,1,2,1,1,2,4,5,2,6,1,2,55,5,4,4,2022
404,5,7,9999,6666,6666,8,4,4,4,3,4,2,3,3,3,2,3,3,6666,6666,2,2,2,10,0,0,0,0,6,0,10,0,0,0,4,5,2,2,10,9,7,2,11,3,2,1,4,2,2,1,2,2,2,1,1,1,2,8,1,6,2,2,4,2,1.79769313486232e+308,1.14292293,0.965390212,6,6,1,3,0.616173479,0.811674637,1.79769313486232e+308,2,2,14,15,1,1,6666,2,6666,4,1,7,6,5,6666,2,6666,6666,6666,1,1,9,3,3,9,2,2,2,2,6,5,1,4,5,6666,6666,1,5,2,6666,6666,6666,6666,1,6666,6666,6666,6666,6666,6666,5,6666,6666,6,6666,1,2,1,2,6666,6666,1,1,6666,6666,1,6,5,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,9999,9999,9999,1,9999,2,9999,9999,9999,9999,1,9999,12,10,1,1,1,1,9999,1,2,4,3,1,8,4,2,4,3,1,9999,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,6666,6666,6666,2,6666,6666,2,6666,6666,9999,6666,6666,6666,6666,1,7,2,2,2,6666,3,1,1,1,1,2,2,2,2,1,2,1,3,1,9999,2,4,5,2,8,3,5,20,2,5,3,2022
104,1,5,12,14,6666,6666,5,5,5,5,5,2,3,3,2,4,2,2,8,12,5,3,3,4,0,0,0,1,6,6,0,0,0,0,5,5,3,4,6,3,6,3,11,0,2,4,1,4,2,1,2,2,2,2,1,1,2,8,2,7,3,1,4,2,1.79769313486232e+308,1.712470961,2.19828779,6,6,1,2,3.334869094,1.358596335,1.79769313486232e+308,2,1,14,15,1,1,6666,2,6666,4,1,7,6,5,6666,2,6666,6666,6666,1,1,6,2,1,5,2,2,2,2,6,5,4,4,9,6666,1,1,1,6666,6666,6666,6666,6666,1,6666,6666,6666,6666,6666,4,6666,6666,6666,1,4,2,2,1,2,6666,6666,1,1,6666,6666,1,4,5,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,11,8,2,3,3,3,3,3,2,4,3,1,7,3,2,1,3,1,3,9999,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,9999,5,1,1,1,6666,2,1,1,2,1,1,2,1,2,2,2,2,1,1,1,3,4,2,3,5,4,3,48,4,4,3,2022
955,3,5,13,10,6666,6666,5,5,5,5,5,2,3,3,1,4,2,3,12,7,4,3,2,4,3,1,1,0,6,0,7,0,0,3,2,6,5,0,10,6,7,1,0,0,2,4,4,3,2,1,2,1,2,1,1,1,2,9,2,6,3,2,0,5,1.79769313486232e+308,0.901656261,0.647200374,5,5,1,2,0.462216415,0.636183667,1.79769313486232e+308,2,2,13,14,1,1,6666,2,6666,4,1,7,6,5,6666,2,6666,6666,6666,1,1,6,2,4,10,2,2,2,2,6,5,1,1,7,6666,6666,6666,9,1,1,6666,6666,6666,1,6666,6666,6666,6666,6666,6666,6666,6666,6666,11,6666,6666,2,1,1,3,1,1,1,6666,6666,1,7,5,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,3,2,2,2,2,1,2,12,10,1,1,1,1,2,1,1,6,1,4,8,3,2,2,3,3,4,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,2,3,2,3,4,6666,2,1,1,1,1,1,2,2,2,2,1,1,2,1,1,4,4,5,3,2,1,1,20,2,4,3,2022
745,1,5,1,5,6666,6666,5,5,5,5,5,2,2,2,1,4,2,3,10,10,5,3,3,5,1,1,1,5,1,1,1,1,1,6,5,5,5,5,5,5,5,5,5,5,3,4,4,5,2,1,1,2,2,2,2,1,1,5,2,5,3,2,0,9,1.79769313486232e+308,0.956072302,0.892031468,5,5,1,2,0.806215263,0.733615162,1.79769313486232e+308,2,2,12,12,1,1,6666,2,6666,4,1,7,1,5,6666,2,6666,6666,6666,6666,6666,7,2,2,7,1,1,1,1,6,5,6,4,3,2,2,2,5,6666,6666,2,1,2,2,2,6,6,6,1,3,6666,6666,2,3,6666,3,2,1,2,6666,6666,1,2,6666,6666,1,4,4,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,10,6,1,1,2,2,2,2,1,2,1,1,6,5,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,2,4,2,2,9999,6666,2,1,1,1,1,1,2,2,1,2,2,1,2,1,1,4,1,2,4,5,4,5,56,5,6,3,2022
563,12,5,12,1,6666,6666,5,5,5,5,5,2,3,3,3,3,3,3,10,10,3,2,1,10,0,0,0,4,0,2,0,0,0,10,0,7,10,3,10,8,8,2,1,0,4,1,4,4,2,1,2,2,2,1,1,1,2,10,2,6,2,1,1,4,1.79769313486232e+308,1.107197934,0.939295749,6,6,3,3,0.682492018,0.616777415,1.79769313486232e+308,2,1,14,15,1,1,6666,2,6666,4,1,7,6,5,6666,2,6666,6666,6666,1,1,8,3,3,8,2,2,2,2,6,5,2,2,4,6666,2,2,4,6666,6666,6666,6666,6666,1,6666,6666,6666,6666,6666,6666,6666,9,6,6,6666,6666,2,1,2,6666,6666,1,1,6666,6666,2,4,5,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,9,5,1,1,2,2,2,1,2,3,1,2,7,3,3,1,3,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,2,5,3,3,1,6666,4,1,1,1,1,4,2,2,2,1,2,1,2,1,1,2,2,1,2,8,3,5,36,3,4,3,2022
